"Coin","CurrentPrice","Time","DailyGain","DailyRating","DailyPosition","DailyVolume","60.0.Gain","60.0.Rating","60.0.Position","60.0.Volume","60.1.Gain","60.1.Rating","60.1.Position","60.1.Volume","60.Trajectory","60.VolumeIncrease","60.VolumePercent","3600.0.Gain","3600.0.Rating","3600.0.Position","3600.0.Volume","3600.1.Gain","3600.1.Rating","3600.1.Position","3600.1.Volume","3600.Trajectory","3600.VolumeIncrease","3600.VolumePercent","0.HourTrajectory","1.HourTrajectory","86400.0.Gain","86400.0.Rating","86400.0.Position","86400.0.Volume","86400.1.Gain","86400.1.Rating","86400.1.Position","86400.1.Volume","86400.Trajectory","86400.VolumeIncrease","86400.VolumePercent","0.DayTrajectory","1.DayTrajectory"
"ANKR-USD","0.1009","6/4/2021 4:39:32 AM","0.8791","0.1736","Middle","167926306","1.0006","0.0043","Middle","16873","0.9998","0.0007","Middle","156652","0.0008","0.1077","0.0001","1.0006","0.0556","Middle","3767990","1.0090","0.0175","Top","2266787","-0.0084","1.6623","0.0224","-0.0084","0.0092","0.9065","0.1863","Middle","91822263","1.0356","1.5723","Middle","126622594","-0.1291","0.7252","0.5468","0.0084","-0.0358"
"XTZ-USD","3.5022","6/4/2021 5:06:17 AM","0.9004","0.1579","Middle","2699090.36","0.9987","0.0051","Middle","2238.06","0.9978","0.0007","Middle","278.51","0.0009","8.0358","0.0008","0.9999","0.0200","Middle","3699.09","0.9894","0.0059","Middle","84338.68","0.0105","0.0439","0.0014","0.0105","-0.0084","0.9014","0.1410","Middle","1482235.57","1.0178","2.8351","Middle","2488899.61","-0.1164","0.5955","0.5492","-0.0093","-0.0200"
"KNC-USD","2.1952","6/4/2021 5:06:19 AM","0.8704","0.0864","Middle","7604784.3","1.0021","0.0104","Middle","104.6","0.9993","0.0009","Middle","1516.7","0.0028","0.0690","0.0000","0.9974","0.0074","Middle","16032.2","0.9917","0.0154","Middle","140412.3","0.0057","0.1142","0.0021","0.0057","-0.0076","0.9110","0.0774","Middle","2828717.9","0.8967","0.1173","Middle","9823039.1","0.0143","0.2880","0.3720","-0.0104","0.1026"
"MATIC-USD","1.6321","6/4/2021 5:06:21 AM","0.9001","0.3622","Middle","143970495.3","0.9967","0","Bottom","5603.7","1.0004","0.0120","Middle","45301.2","-0.0037","0.1237","0.0000","1.0036","0.0572","Middle","664480.9","0.9686","0.0063","Middle","5403846.6","0.0350","0.1230","0.0046","0.0350","-0.0318","0.8906","0.3150","Middle","106109120.2","1.0136","2.0128","Middle","68525458.4","-0.1230","1.5485","0.7370","-0.0281","-0.0132"
"DOGE-USD","0.3648","6/4/2021 5:06:22 AM","0.7483","0.0717","Middle","470425237.5","0.9986","0.0016","Middle","60058.2","0.9995","0.0057","Middle","216892","-0.0009","0.2769","0.0001","1.0044","0.0251","Middle","1235004.4","0.9792","0.0040","Middle","11198321","0.0252","0.1103","0.0026","0.0252","-0.0203","0.9066","0.0648","Middle","280495119.1","0.8236","0.2744","Middle","190111721.7","0.0830","1.4754","0.5963","-0.0194","0.1759"
"YFI-USD","42265.87","6/4/2021 5:06:24 AM","0.9198","0.2073","Middle","486.274384","0.9997","0","Bottom","0.023234","0.9992","0.0047","Middle","1.403718","0.0005","0.0166","0.0000","1.0006","0.0310","Middle","2.15609","0.9885","0.0036","Middle","13.094709","0.0121","0.1647","0.0044","0.0121","-0.0107","0.9184","0.1852","Middle","291.034166","1.0168","1.9128","Middle","380.93721","-0.0984","0.7640","0.5985","-0.0112","-0.0176"
"OMG-USD","5.9977","6/4/2021 5:06:30 AM","0.8840","0.1203","Middle","1951420.3","0.9993","0","Bottom","336.7","1.0019","0.0037","Top","312","-0.0026","1.0792","0.0002","1.0016","0.0444","Middle","4508.8","0.9875","0.0060","Middle","27626.8","0.0141","0.1632","0.0023","0.0141","-0.0144","0.8955","0.1203","Middle","1231534.7","1.0372","1.8415","Middle","1351327.7","-0.1417","0.9114","0.6311","-0.0118","-0.0353"
"ICP-USD","110.229","6/4/2021 5:06:32 AM","0.9930","0.1138","Middle","857232.4799","1.0030","0.0030","Top","111.078","0.9973","0.0090","Middle","1509.0709","0.0057","0.0736","0.0001","0.9966","0.0197","Middle","3178.2656","0.9700","0.0159","Middle","16041.0581","0.0266","0.1981","0.0037","0.0266","-0.0273","0.8843","0.1119","Middle","294507.4634","1.1545","1.5253","Middle","724551.2284","-0.2702","0.4065","0.3436","-0.0330","-0.1572"
"RLC-USD","4.775","6/4/2021 5:06:34 AM","0.8914","0.3795","Middle","2280281.23","0.9958","0","Bottom","125.57","1.0015","0.0019","Top","2418.82","-0.0057","0.0519","0.0001","1.0027","0.0426","Middle","6240.25","0.9830","0","Bottom","30857.32","0.0197","0.2022","0.0027","0.0197","-0.0185","0.8844","0.3632","Middle","1345217.1","1.0240","2.9355","Middle","1825936.26","-0.1396","0.7367","0.5899","-0.0128","-0.0225"
"COMP-USD","403.1","6/4/2021 5:06:36 AM","0.9202","0.2806","Middle","19310.832","0.9994","0.0028","Middle","0.162","1.0018","0.0024","Top","26.05","-0.0024","0.0062","0.0000","0.9999","0.0242","Middle","68.25","0.9929","0.0046","Middle","540.272","0.0070","0.1263","0.0035","0.0070","-0.0089","0.8942","0.2583","Middle","11055.505","1.0353","9.7339","Middle","14927.875","-0.1411","0.7406","0.5725","-0.0065","-0.0335"
"LTC-USD","174.9","6/4/2021 5:06:40 AM","0.9096","0.1905","Middle","328074.18704141","0.9983","0.0055","Middle","39.96766535","1.0006","0.0092","Middle","930.76178321","-0.0023","0.0429","0.0001","1.0001","0.0315","Middle","2139.29718371","0.9891","0.007","Middle","10717.46661605","0.0110","0.1996","0.0065","0.0110","-0.0115","0.8997","0.1458","Middle","173682.86929013","1.0341","10.8962","Middle","301137.16583651","-0.1344","0.5768","0.5294","-0.0092","-0.0335"
"TRB-USD","62.585","6/4/2021 5:06:44 AM","0.8832","0.2268","Middle","104877.984","1.0016","0.0090","Middle","3.09","1","0","Bottom","4.98","0.0016","0.6205","0.0000","1.0004","0.0004","Top","39.009","0.9844","0","Bottom","3557.018","0.0160","0.0110","0.0004","0.0160","-0.0156","0.8857","0.2263","Middle","44369.514","1.0944","2.7054","Middle","126228.977","-0.2087","0.3515","0.4231","-0.0172","-0.0944"
"UNI-USD","26.0904","6/4/2021 5:06:46 AM","0.9230","0.2541","Middle","1004835.708384","0.9985","0.0034","Middle","112.901209","1.0008","0.0097","Middle","48.317516","-0.0023","2.3367","0.0001","1.0032","0.0511","Middle","2089.509107","0.9870","0.0042","Middle","18400.64243","0.0162","0.1136","0.0021","0.0162","-0.0138","0.9094","0.2502","Middle","604359.209196","1.0389","6.8764","Middle","841521.618415","-0.1295","0.7182","0.6015","-0.0115","-0.0381"
"OGN-USD","0.935","6/4/2021 5:06:48 AM","0.8796","0.2905","Middle","7132464.86","1","0.0032","Top","1943.1","1","0","Bottom","125.01","0","15.5436","0.0003","1.0021","0.0053","Top","8840.37","0.9832","0.0068","Middle","130805.75","0.0189","0.0676","0.0012","0.0189","-0.0168","0.8724","0.3082","Middle","4942759.87","1.0307","4.5","Middle","5091598.34","-0.1583","0.9708","0.6930","-0.0168","-0.0307"
"CTSI-USD","0.6834","6/4/2021 5:06:54 AM","0.9358","0.1298","Middle","22005482.6","1.0018","0.0018","Top","693.6","1.0025","0.0092","Middle","16395.1","-0.0007","0.0423","0.0000","0.9968","0.0211","Middle","55035","0.9920","0.0169","Middle","799434.5","0.0048","0.0688","0.0025","0.0048","-0.0105","0.8436","0.1329","Middle","14962274.9","1.1408","2.0265","Middle","10702281.2","-0.2972","1.3980","0.6799","-0.0098","-0.1383"
"ZEC-USD","155.24","6/4/2021 5:06:56 AM","0.9123","0.2334","Middle","35963.33126076","1.0007","0.0007","Top","0.24303","0.9997","0","Bottom","4.79025","0.0010","0.0507","0.0000","1.0015","0.0467","Middle","39.79937","0.9854","0.0046","Middle","1199.05777452","0.0161","0.0332","0.0011","0.0161","-0.0143","0.8987","0.2308","Middle","18523.65702337","1.0540","8.6824","Middle","37308.95467002","-0.1553","0.4965","0.5151","-0.0153","-0.0543"
"ATOM-USD","14.561","6/4/2021 5:06:58 AM","0.9038","0.0697","Middle","1782059.4","1.0012","0.0013","Top","43.6","0.9994","0.0038","Middle","1079.9","0.0018","0.0404","0.0000","1.0041","0.0374","Middle","2290","0.9799","0.0052","Middle","24979.3","0.0242","0.0917","0.0013","0.0242","-0.0195","0.8733","0.0729","Middle","914242.5","1.1204","3.6539","Middle","1611141.2","-0.2471","0.5675","0.5130","-0.0213","-0.1210"
"NU-USD","0.4211","6/4/2021 5:07:00 AM","1.2507","3.8723","Middle","73237490.17869","0.9938","0.0034","Middle","24632.41755","1","0","Bottom","165139.387882","-0.0062","0.1492","0.0003","0.9960","0.0034","Middle","687053.260339","1.0036","0.6904","Middle","4022097.409194","-0.0076","0.1708","0.0094","-0.0076","0.0036","1.2098","3.4799","Middle","60039347.876021","1.0800","0.2932","Middle","34366406.84508","0.1298","1.7470","0.8198","0.0098","-0.0800"
"LRC-USD","0.3554","6/4/2021 5:07:02 AM","0.9050","0.1691","Middle","21849137.00606","0.9975","0","Bottom","50121.286716","1.0025","0.0162","Middle","16901.35552","-0.0050","2.9655","0.0023","1.0034","0.0399","Middle","107656.014986","0.9880","0","Bottom","360353.199207","0.0154","0.2988","0.0049","0.0154","-0.0145","0.9003","0.1222","Middle","12345189.117358","1.0281","0.8263","Middle","18595653.368576","-0.1278","0.6639","0.5650","-0.0095","-0.0256"
"GRT-USD","0.7903","6/4/2021 5:07:10 AM","0.9040","0.0831","Middle","55343380.61","0.9999","0.0049","Middle","3755.69","1.0013","0.0055","Middle","52146.45","-0.0014","0.0720","0.0001","1.0060","0.0339","Middle","127880.64","0.9798","0.0064","Middle","986499.32","0.0262","0.1296","0.0023","0.0262","-0.0215","0.8300","0.0766","Middle","23288300.95","1.2411","9.3223","Middle","45791569.5","-0.4111","0.5086","0.4208","-0.0201","-0.2398"
"SNX-USD","12.0783","6/4/2021 5:07:12 AM","0.8995","0.2163","Middle","557958.166","1.0009","0.0009","Top","291.095","1.0014","0.0114","Middle","689.215","-0.0005","0.4224","0.0005","0.9995","0.0363","Middle","2532.909","0.9837","0.0024","Middle","14619.649","0.0158","0.1733","0.0045","0.0158","-0.0177","0.8906","0.2093","Middle","374335.195","1.0580","39.9915","Middle","476198.034","-0.1674","0.7861","0.6709","-0.0172","-0.0566"
"AAVE-USD","358.862","6/4/2021 5:07:18 AM","0.8974","0.1723","Middle","60318.099","0.9978","0.0006","Middle","20.429","1.0003","0.0056","Middle","23.866","-0.0025","0.8560","0.0003","0.9993","0.0346","Middle","214.26","0.9879","0.0022","Middle","1737.594","0.0114","0.1233","0.0036","0.0114","-0.0124","0.8996","0.1692","Middle","36784.165","1.0389","3.5287","Middle","51695.566","-0.1393","0.7116","0.6098","-0.0099","-0.0386"
"REN-USD","0.5416","6/4/2021 5:07:19 AM","0.8731","0.1454","Middle","13554944.683235","1.0013","0.0020","Top","3020.561591","0.9987","0.0051","Middle","2755.761194","0.0026","1.0961","0.0002","1.0033","0.0418","Middle","34567.521841","0.9854","0","Bottom","181343.199004","0.0179","0.1906","0.0026","0.0179","-0.0133","0.8880","0.1570","Middle","7324027.740129","1.0231","3.4206","Middle","14999574.939632","-0.1351","0.4883","0.5403","-0.0159","-0.0244"
"ALGO-USD","1.0076","6/4/2021 5:07:37 AM","0.9578","0.1318","Middle","37921688","1.0016","0.0116","Middle","23337","1.0019","0.0021","Top","13798","-0.0003","1.6913","0.0006","1.0047","0.0602","Middle","158568","0.9809","0.0033","Middle","610301","0.0238","0.2598","0.0042","0.0238","-0.0210","0.9029","0.1048","Middle","15605176","1.0894","2.4495","Middle","37697174","-0.1865","0.4140","0.4115","-0.0207","-0.0875"
"FIL-USD","87.7912","6/4/2021 5:07:49 AM","1.1599","1.2989","Middle","1685416.962","1.0022","0.0199","Middle","233.331","0.9974","0.0081","Middle","589.773","0.0048","0.3956","0.0001","1.0017","0.0921","Middle","5595.942","0.9701","0.0274","Middle","37078.712","0.0316","0.1509","0.0033","0.0316","-0.0273","0.9767","0.2519","Middle","782052.586","1.2778","2.3582","Middle","1081874.025","-0.3011","0.7229","0.4640","-0.0321","-0.2804"
"LINK-USD","28.09736","6/4/2021 5:34:49 AM","0.8766","0.1518","Middle","3398563.38","0.9970","0.0012","Middle","2198.59","1.0005","0.0079","Middle","860.66","-0.0035","2.5545","0.0006","0.9933","0.0073","Middle","83287.2","0.9834","0.0035","Middle","120749.05","0.0099","0.6898","0.0245","0.0099","-0.0171","0.8716","0.1418","Middle","2169545.82","1.0503","6.8545","Middle","2150880.03","-0.1787","1.0087","0.6384","-0.0136","-0.0498"
"CRV-USD","2.2998","6/4/2021 5:34:51 AM","0.9335","0.5258","Middle","7806213.76","0.9970","0","Bottom","1963.95","0.9992","0","Bottom","364.51","-0.0022","5.3879","0.0003","1.0134","0.1352","Middle","170487.22","0.9981","0.0351","Middle","194791.52","0.0153","0.8752","0.0218","0.0153","-0.0011","0.9207","0.5519","Middle","4216615.47","1.0724","2.6071","Middle","10010618.65","-0.1517","0.4212","0.5402","0.0011","-0.0732"
"NMR-USD","46.8285","6/4/2021 5:34:53 AM","0.9232","0.3677","Middle","118677.927","0.9997","0","Bottom","2.372","1.0008","0.0072","Middle","10.614","-0.0011","0.2235","0.0000","0.9940","0.0236","Middle","1610.404","0.9948","0.0450","Middle","1316.195","-0.0008","1.2235","0.0136","-0.0008","-0.0060","0.9350","0.3586","Middle","60973.291","1.0169","0.8461","Middle","194793.353","-0.0819","0.3130","0.5138","-0.0049","-0.0161"
"XLM-USD","0.380895","6/4/2021 5:34:55 AM","0.8962","0.1365","Middle","138468816","0.9986","0.0059","Middle","67606","1.0000","0.0047","Middle","35292","-0.0014","1.9156","0.0005","1.0025","0.0337","Middle","1262460","0.9897","0.0083","Middle","3833099","0.0128","0.3294","0.0091","0.0128","-0.0103","0.8957","0.1333","Middle","86401173","1.0153","3.4198","Middle","107762053","-0.1196","0.8018","0.6240","-0.0089","-0.0153"
"CGLD-USD","3.3441","6/4/2021 5:34:59 AM","0.9545","0.5681","Middle","1163410.81","0.9977","0","Bottom","335.79","0.9997","0","Bottom","4.27","-0.0020","78.6393","0.0003","1.0113","0.1699","Middle","14174.35","1.0061","0.1478","Middle","29038.82","0.0052","0.4881","0.0122","0.0052","0.0064","0.9561","0.5560","Middle","633511.08","1.0044","1.0419","Middle","958308.19","-0.0483","0.6611","0.5445","0.0084","-0.0047"
"OXT-USD","0.3656","6/4/2021 5:35:01 AM","0.8893","0.1118","Middle","16113107","1.0003","0.0011","Top","2495","0.9937","0","Bottom","101506","0.0066","0.0246","0.0002","1.0022","0.0334","Middle","402569","0.9749","0.1141","Middle","2366154","0.0273","0.1701","0.0250","0.0273","-0.0188","0.8997","0.1211","Middle","11121774","1.0099","0.9857","Middle","8637493","-0.1102","1.2876","0.6902","-0.0254","-0.0162"
"ICP-USD","109.077","6/4/2021 5:35:03 AM","0.9826","0.0684","Middle","866855.866","0.9978","0.0018","Middle","64.1702","1.0003","0.0034","Middle","383.6501","-0.0025","0.1673","0.0001","0.9853","0.0343","Middle","12743.4981","0.9700","0.0159","Middle","16041.0581","0.0153","0.7944","0.0147","0.0153","-0.0303","0.8742","0.0628","Middle","304072.6959","1.1545","1.5253","Middle","724551.2284","-0.2803","0.4197","0.3508","-0.0278","-0.1542"
"LRC-USD","0.3532","6/4/2021 5:35:05 AM","0.8994","0.1241","Middle","22029240.402154","0.9960","0","Bottom","7801.334927","1","0","Bottom","660.863576","-0.0040","11.8048","0.0004","0.9969","0","Bottom","288345.888527","0.9880","0","Bottom","360353.199207","0.0089","0.8002","0.0131","0.0089","-0.0120","0.9001","0.1202","Middle","12557340.403818","1.0281","0.8263","Middle","18595653.368576","-0.1280","0.6753","0.5700","-0.0080","-0.0281"
"CTSI-USD","0.6771","6/4/2021 5:35:07 AM","0.9272","0.0926","Middle","22288271.7","0.9982","0.0026","Middle","6418.7","0.9985","0","Bottom","723.6","-0.0003","8.8705","0.0003","0.9869","0.0026","Middle","337144.9","0.9920","0.0169","Middle","799434.5","-0.0051","0.4217","0.0151","-0.0051","-0.0065","0.8352","0.0926","Middle","15244384.8","1.1408","2.0265","Middle","10702281.2","-0.3056","1.4244","0.6840","-0.0062","-0.1423"
"ENJ-USD","1.473","6/4/2021 5:35:09 AM","0.9115","0.2017","Middle","5519072.94","0.9986","0","Bottom","461.76","1.0014","0.0020","Top","3376.77","-0.0028","0.1367","0.0001","0.9932","0","Bottom","228346.29","0.9926","0.0476","Middle","341717.65","0.0006","0.6682","0.0414","0.0006","-0.0088","0.8948","0.1917","Middle","4071791.62","1.0457","1.6769","Middle","3496346.33","-0.1509","1.1646","0.7378","-0.0060","-0.0443"
"ATOM-USD","14.45","6/4/2021 5:35:13 AM","0.8970","0.0267","Middle","1798086","0.9959","0.0025","Middle","599.9","1.0008","0.0059","Middle","57.9","-0.0049","10.3610","0.0003","0.9981","0.0044","Middle","14833","0.9799","0.0052","Middle","24979.3","0.0182","0.5938","0.0082","0.0182","-0.0209","0.8651","0.0201","Middle","930285.8","1.1204","3.6539","Middle","1611141.2","-0.2553","0.5774","0.5174","-0.0160","-0.1196"
"COMP-USD","400.31","6/4/2021 5:35:15 AM","0.9139","0.2119","Middle","19606.133","0.9987","0","Bottom","1.09","0.9989","0.0078","Middle","75.349","-0.0002","0.0145","0.0001","0.9934","0.0030","Middle","438.52","0.9929","0.0046","Middle","540.272","0.0005","0.8117","0.0224","0.0005","-0.0060","0.8884","0.1960","Middle","11425.775","1.0353","9.7339","Middle","14927.875","-0.1469","0.7654","0.5828","-0.0058","-0.0364"
"ANKR-USD","0.10025","6/4/2021 5:35:17 AM","0.8906","0.1254","Middle","160422022","0.9973","0.0028","Middle","55435","0.9999","0.0043","Middle","12487","-0.0026","4.4394","0.0003","0.9974","0.0182","Middle","2063913","0.9941","0.0178","Middle","4736661","0.0033","0.4357","0.0129","0.0033","-0.0058","0.8984","0.1168","Middle","94854847","1.0356","1.8133","Middle","126622594","-0.1372","0.7491","0.5913","-0.0032","-0.0357"
"NKN-USD","0.3508","6/4/2021 5:35:19 AM","0.8836","0.2505","Middle","22756958.1","0.9986","0","Bottom","2933.4","1.0014","0.0014","Top","2630.9","-0.0028","1.1150","0.0001","0.9963","0.0535","Middle","275333","1.0011","0.0384","Middle","925645.8","-0.0048","0.2974","0.0121","-0.0048","-0.0003","0.8871","0.2455","Middle","13011504.4","1.0478","3.5692","Middle","17864659.9","-0.1607","0.7283","0.5718","0.0025","-0.0464"
"SNX-USD","12.0049","6/4/2021 5:35:21 AM","0.8941","0.1593","Middle","569798.381","0.9991","0","Bottom","285.2","0.9977","0.0053","Middle","1149.635","0.0014","0.2481","0.0005","0.9929","0","Bottom","15143.24","0.9837","0.0024","Middle","14619.649","0.0092","1.0358","0.0266","0.0092","-0.0140","0.8847","0.1483","Middle","386945.526","1.0580","39.9915","Middle","476198.034","-0.1733","0.8126","0.6791","-0.0154","-0.0603"
"MATIC-USD","1.6181","6/4/2021 5:35:23 AM","0.8924","0.2817","Middle","146265985.9","0.9985","0","Bottom","15371.6","0.9993","0.0101","Middle","27547","-0.0008","0.5580","0.0001","0.9986","0.0213","Middle","2956355.5","0.9686","0.0063","Middle","5403846.6","0.0300","0.5471","0.0202","0.0300","-0.0307","0.8862","0.2704","Middle","108400994.8","1.0136","2.0128","Middle","68525458.4","-0.1274","1.5819","0.7411","-0.0299","-0.0143"
"ZRX-USD","1.054343","6/4/2021 5:35:25 AM","0.9032","0.1757","Middle","8434930.66001","1.0000","0","Bottom","53.97189","0.9999","0.0013","Middle","2086.61327","0.0001","0.0259","0.0000","0.9976","0.0101","Middle","160032.91115","0.9946","0.0059","Middle","308217.05269","0.0030","0.5192","0.0190","0.0030","-0.0053","0.8851","0.1592","Middle","4246685.66427","1.0355","5.1373","Middle","8500352.72037","-0.1504","0.4996","0.5035","-0.0054","-0.0356"
"MANA-USD","0.796","6/4/2021 5:35:27 AM","0.9118","0.2330","Middle","8963693.97","1.0025","0.0025","Top","138.9","0.9975","0","Bottom","353.08","0.0050","0.3934","0.0000","0.9975","0.0190","Middle","109414.34","0.9876","0.0098","Middle","164862.71","0.0099","0.6637","0.0122","0.0099","-0.0099","0.8931","0.2095","Middle","5307459.31","1.0374","4.3636","Middle","6767396.75","-0.1443","0.7843","0.5921","-0.0149","-0.0399"
"MKR-USD","3558.9776","6/4/2021 5:35:29 AM","0.9831","0.2033","Middle","7765.885282","0.9999","0","Bottom","0.03","0.9966","0","Bottom","2.321059","0.0033","0.0129","0.0000","0.9968","0.0246","Middle","124.388097","0.9796","0.0075","Middle","128.469764","0.0172","0.9682","0.0160","0.0172","-0.0170","0.9745","0.2335","Middle","6026.245473","1.0282","0.4251","Middle","3553.656266","-0.0537","1.6958","0.7760","-0.0203","-0.0316"
"TRB-USD","61.438","6/4/2021 5:35:31 AM","0.8670","0.1100","Middle","105627.275","0.9996","0.0177","Middle","197.986","1.0000","0.0016","Top","20.993","-0.0004","9.4310","0.0019","0.9867","0.0177","Middle","833.099","0.9844","0","Bottom","3557.018","0.0023","0.2342","0.0079","0.0023","-0.0156","0.8695","0.1100","Middle","45118.042","1.0944","2.7054","Middle","126228.977","-0.2249","0.3574","0.4271","-0.0152","-0.0944"
"BCH-USD","658.33","6/4/2021 5:35:33 AM","0.9158","0.1430","Middle","47464.00935407","0.9993","0","Bottom","8.18264797","0.9989","0.0007","Middle","9.73019373","0.0004","0.8410","0.0002","0.9979","0.0038","Middle","806.46837928","0.9883","0","Bottom","1104.30357714","0.0096","0.7303","0.0170","0.0096","-0.0106","0.9174","0.1632","Middle","26563.41258949","1.0301","2.8873","Middle","40854.735849","-0.1127","0.6502","0.5597","-0.0110","-0.0312"
"UNI-USD","25.9107","6/4/2021 5:35:36 AM","0.9167","0.1797","Middle","1012459.559466","0.9984","0","Bottom","198.771964","0.9964","0.0064","Middle","1099.797154","0.0020","0.1807","0.0002","0.9932","0","Bottom","10870.10865","0.9870","0.0042","Middle","18400.64243","0.0062","0.5907","0.0107","0.0062","-0.0094","0.9004","0.1466","Middle","613139.808739","1.0389","6.8764","Middle","841521.618415","-0.1385","0.7286","0.6056","-0.0114","-0.0425"
"RLC-USD","4.737","6/4/2021 5:35:38 AM","0.8843","0.3056","Middle","2299872.5","1","0","Bottom","81.01","0.9968","0","Bottom","404.04","0.0032","0.2005","0.0000","0.9962","0.0169","Middle","26295.8","0.9830","0","Bottom","30857.32","0.0132","0.8522","0.0114","0.0132","-0.0138","0.8787","0.3038","Middle","1365272.65","1.0240","2.9355","Middle","1825936.26","-0.1453","0.7477","0.5936","-0.0170","-0.0272"
"BAND-USD","8.241","6/4/2021 5:35:46 AM","0.9093","0.2363","Middle","837861.31","0.9968","0.0078","Middle","83.82","1.0005","0.0014","Top","504.39","-0.0037","0.1662","0.0001","0.9964","0.0132","Middle","6640.7","0.9842","0","Bottom","26451.31","0.0122","0.2511","0.0079","0.0122","-0.0163","0.9027","0.2366","Middle","519067.2","1.0658","5.1927","Middle","729890.76","-0.1631","0.7112","0.6195","-0.0126","-0.0653"
"FORTH-USD","20","6/4/2021 5:35:53 AM","0.9079","0.0593","Middle","184881.479","1.0000","0.0000","Top","0.39","1","0","Bottom","0.456","0.0000","0.8553","0.0000","0.9966","0.0014","Middle","1771.887","0.9905","0.0086","Middle","1279.572","0.0061","1.3847","0.0096","0.0061","-0.0095","0.9015","0.0608","Middle","113064.954","1.0132","0.8422","Middle","152211.137","-0.1117","0.7428","0.6116","-0.0095","-0.0132"
"FIL-USD","87.2557","6/4/2021 5:35:55 AM","1.1528","1.1839","Middle","1699326.195","0.9985","0.0083","Middle","529.042","0.9964","0","Bottom","502.676","0.0021","1.0525","0.0003","0.9966","0.0445","Middle","17371.715","0.9701","0.0274","Middle","37078.712","0.0265","0.4685","0.0102","0.0265","-0.0263","0.9754","0.2388","Middle","798446.495","1.2778","2.3582","Middle","1081874.025","-0.3024","0.7380","0.4699","-0.0284","-0.2814"
"OMG-USD","5.9568","6/4/2021 5:35:57 AM","0.8780","0.0707","Middle","1966818.2","1.0001","0.0001","Top","23.7","0.9981","0.0019","Middle","3218.4","0.0020","0.0074","0.0000","0.9942","0.0008","Middle","19930.4","0.9875","0.0060","Middle","27626.8","0.0067","0.7214","0.0101","0.0067","-0.0106","0.8889","0.0667","Middle","1246956.3","1.0372","1.8415","Middle","1351327.7","-0.1483","0.9228","0.6340","-0.0126","-0.0391"
"GRT-USD","0.782","6/4/2021 5:35:59 AM","0.8945","0.0358","Middle","55957043.94","1.0004","0.0004","Top","3704.55","0.9962","0.0033","Middle","51201.28","0.0042","0.0724","0.0001","0.9959","0.0100","Middle","750812.27","0.9798","0.0064","Middle","986499.32","0.0161","0.7611","0.0134","0.0161","-0.0164","0.8216","0.0320","Middle","23911232.58","1.2411","9.3223","Middle","45791569.5","-0.4195","0.5222","0.4273","-0.0206","-0.2449"
"SUSHI-USD","11.644","6/4/2021 5:36:01 AM","0.8940","0.0664","Middle","1070479.31","0.9991","0","Bottom","99.17","0.9990","0.0100","Middle","668.51","0.0001","0.1483","0.0001","0.9921","0","Bottom","16213.61","0.9816","0.0032","Middle","24662.77","0.0105","0.6574","0.0151","0.0105","-0.0174","0.8778","0.0605","Middle","629861.23","1.0579","1004","Middle","915210.83","-0.1801","0.6882","0.5884","-0.0175","-0.0589"
"XTZ-USD","3.4796","6/4/2021 5:36:03 AM","0.8946","0.1004","Middle","2724598.54","0.9962","0","Bottom","550.75","1.0024","0.0190","Middle","235.25","-0.0062","2.3411","0.0002","0.9948","0","Bottom","35355.49","0.9894","0.0059","Middle","84338.68","0.0054","0.4192","0.0130","0.0054","-0.0130","0.8963","0.0910","Middle","1507824.79","1.0178","2.8351","Middle","2488899.61","-0.1215","0.6058","0.5534","-0.0068","-0.0154"
"ADA-USD","1.6714","6/4/2021 5:36:05 AM","0.9067","0.3147","Middle","118836098.34","0.9996","0.0089","Middle","35725.93","0.9954","0.0085","Middle","78157.01","0.0042","0.4571","0.0003","0.9972","0.0386","Middle","1592454.34","0.9862","0.0343","Middle","3480076.21","0.0110","0.4576","0.0134","0.0110","-0.0092","0.9088","0.3560","Middle","78276977.7","1.0523","5.1179","Middle","80171317.73","-0.1435","0.9764","0.6587","-0.0134","-0.0569"
"STORJ-USD","1.0812","6/4/2021 5:36:09 AM","0.9192","0.0696","Middle","9778649.9","1","0","Bottom","300","0.9987","0.0032","Middle","3381.4","0.0013","0.0887","0.0000","0.9976","0","Bottom","81597.98","0.9799","0.0018","Middle","154828.92","0.0177","0.5270","0.0083","0.0177","-0.0188","0.8841","0.0648","Middle","3993416.27","1.0224","0.9098","Middle","8973717.18","-0.1383","0.4450","0.4084","-0.0201","-0.0237"
"OGN-USD","0.927","6/4/2021 5:36:11 AM","0.8721","0.2244","Middle","7240960.24","0.9989","0","Bottom","4979.75","0.9968","0.0065","Middle","11289.61","0.0021","0.4411","0.0007","0.9904","0","Bottom","120526.06","0.9832","0.0068","Middle","130805.75","0.0072","0.9214","0.0166","0.0072","-0.0136","0.8622","0.2166","Middle","5054445.56","1.0307","4.5","Middle","5091598.34","-0.1685","0.9927","0.6980","-0.0157","-0.0339"
"DASH-USD","184.855","6/4/2021 5:36:13 AM","0.8794","0.0849","Middle","23386.42093319","0.9992","0","Bottom","0.61660746","1.0000","0","Bottom","1.054","-0.0008","0.5850","0.0000","0.9936","0.0034","Middle","1112.2846261","0.9848","0","Bottom","816.61502936","0.0088","1.3621","0.0476","0.0088","-0.0152","0.8819","0.1006","Middle","13219.3075608","1.0390","6.5050","Middle","23367.19820667","-0.1571","0.5657","0.5653","-0.0144","-0.0390"
