"Coin","CurrentPrice","Time","DailyGain","DailyRating","DailyPosition","DailyVolume","60.0.Gain","60.0.Rating","60.0.Position","60.0.Volume","60.1.Gain","60.1.Rating","60.1.Position","60.1.Volume","60.Trajectory","60.VolumeIncrease","60.VolumePercent","3600.0.Gain","3600.0.Rating","3600.0.Position","3600.0.Volume","3600.1.Gain","3600.1.Rating","3600.1.Position","3600.1.Volume","3600.Trajectory","3600.VolumeIncrease","3600.VolumePercent","0.HourTrajectory","1.HourTrajectory","86400.0.Gain","86400.0.Rating","86400.0.Position","86400.0.Volume","86400.1.Gain","86400.1.Rating","86400.1.Position","86400.1.Volume","86400.Trajectory","86400.VolumeIncrease","86400.VolumePercent","0.DayTrajectory","1.DayTrajectory"
"COMP-USD","401.31","6/4/2021 3:41:09 AM","0.9059","0.2356","Middle","19729.257","0.9976","0","Bottom","10.275","0.9975","0.0031","Middle","17.232","0.0001","0.5963","0.0005","1.0239","0.2361","Middle","765.044","0.9870","0.0118","Middle","810.296","0.0369","0.9442","0.0388","0.0369","-0.0105","0.8901","0.2128","Middle","10050.782","1.0353","9.7339","Middle","14927.875","-0.1452","0.6733","0.5094","-0.0106","-0.0378"
"CTSI-USD","0.6848","6/4/2021 3:41:36 AM","0.9105","0.1384","Middle","21381595.9","1.0034","0.0127","Middle","14352.2","0.9936","0","Bottom","6535.5","0.0098","2.1960","0.0007","1.0105","0.0807","Middle","638799.3","1.0121","0.0840","Middle","1061138.3","-0.0016","0.6020","0.0299","-0.0016","0.0185","0.8449","0.1397","Middle","13883144.4","1.1408","2.0265","Middle","10702281.2","-0.2959","1.2972","0.6493","0.0087","-0.1472"
"UMA-USD","15.776","6/4/2021 3:41:42 AM","1.0528","0.6350","Middle","967049.984","1","0","Bottom","31.694","1.0004","0.0004","Top","0.816","-0.0004","38.8407","0.0000","0.9938","0.1452","Middle","24247.195","1.0123","0.1824","Middle","44015.666","-0.0185","0.5509","0.0251","-0.0185","0.0119","1.0794","0.5341","Middle","734099.544","1.0395","0.2225","Middle","305754.869","0.0399","2.4009","0.7591","0.0123","-0.0391"
"ADA-USD","1.6898","6/4/2021 3:41:54 AM","0.9169","0.4091","Middle","125175184.04","1","0.0030","Middle","22706.6","0.9983","0.0050","Middle","123321.73","0.0017","0.1841","0.0002","1.0094","0.1882","Middle","1615004.39","1.0081","0.2104","Middle","3115666.91","0.0013","0.5183","0.0129","0.0013","0.0098","0.9154","0.4084","Middle","72439991.75","1.0523","3.1014","Middle","80171317.73","-0.1369","0.9036","0.5787","0.0081","-0.0540"
"LINK-USD","28.4319","6/4/2021 3:42:00 AM","0.8797","0.2272","Middle","3408789.51","0.9997","0.0005","Middle","348.6","0.9988","0.0030","Middle","148.33","0.0009","2.3502","0.0001","1.0105","0.0229","Top","47782.16","0.9991","0.0923","Middle","88031.7","0.0114","0.5428","0.0140","0.0114","0.0003","0.8843","0.2373","Middle","1946788.7","1.0503","3.2941","Middle","2150880.03","-0.1660","0.9051","0.5711","-0.0006","-0.0515"
"ENJ-USD","1.478","6/4/2021 3:42:21 AM","0.8888","0.2275","Middle","5445979.07","0.9973","0","Bottom","346.99","1","0","Bottom","50","-0.0027","6.9398","0.0001","1.0151","0.1441","Middle","27189.69","1.0041","0.0996","Middle","141958.39","0.0110","0.1915","0.0050","0.0110","0.0041","0.9002","0.2381","Middle","3491252.81","1.0457","1.6769","Middle","3496346.33","-0.1455","0.9985","0.6411","0.0068","-0.0457"
"1INCH-USD","3.282","6/4/2021 4:39:01 AM","0.9250","0.6630","Middle","1137197.83","0.9988","0","Bottom","230.15","1.0027","0.0027","Top","282.09","-0.0039","0.8159","0.0002","1.0040","0.0769","Middle","8436.86","1.0143","0.2544","Middle","22169.32","-0.0103","0.3806","0.0074","-0.0103","0.0116","0.9385","0.6447","Middle","582688","1.0352","2.9123","Middle","1329787.26","-0.0967","0.4382","0.5124","0.0155","-0.0325"
"UMA-USD","15.644","6/4/2021 5:07:41 AM","1.0701","0.5408","Middle","1004376.489","1.0031","0.0032","Top","358.943","0.9969","0","Bottom","735.064","0.0062","0.4883","0.0004","1.0097","0.0826","Middle","5300.736","0.9819","0.0155","Middle","37112.861","0.0278","0.1428","0.0053","0.0278","-0.0150","1.0704","0.4468","Middle","783741.912","1.0395","0.2225","Middle","305754.869","0.0309","2.5633","0.7803","-0.0212","-0.0426"
"UMA-USD","15.982","6/4/2021 5:35:49 AM","1.0932","0.8075","Middle","1027781.844","0.9992","0","Bottom","295.689","1.0004","0.0006","Top","44.341","-0.0012","6.6685","0.0003","1.0282","0.2422","Middle","28347.148","0.9819","0.0155","Middle","37112.861","0.0463","0.7638","0.0276","0.0463","-0.0185","1.0876","0.6247","Middle","805746.017","1.0395","0.2225","Middle","305754.869","0.0481","2.6353","0.7840","-0.0173","-0.0391"
"NU-USD","0.4095","6/4/2021 5:35:51 AM","1.2162","2.4231","Middle","74639437.288314","1.0027","0.0362","Middle","66288.418952","0.9980","0.0100","Middle","49918.234977","0.0047","1.3279","0.0009","0.9750","0.1166","Middle","2095392.148277","1.0036","0.6904","Middle","4022097.409194","-0.0286","0.5210","0.0281","-0.0286","0.0056","1.1843","2.4585","Middle","61447686.763959","1.0800","0.2932","Middle","34366406.84508","0.1043","1.7880","0.8233","0.0009","-0.0820"
"FIL-USD","85.9261","6/4/2021 6:05:00 AM","1.1209","0.9209","Middle","1690329.472","0.9926","0","Bottom","1066.564","1.0004","0.0124","Middle","191.007","-0.0078","5.5839","0.0006","0.9958","0.1577","Middle","36130.29","0.9701","0.0274","Middle","37078.712","0.0257","0.9744","0.0214","0.0257","-0.0303","0.9651","0.1405","Middle","820174.269","1.2778","2.3582","Middle","1081874.025","-0.3127","0.7581","0.4852","-0.0225","-0.2774"
"RLC-USD","4.632","6/4/2021 6:31:50 AM","0.8557","0.1374","Middle","2343780.13","0.9987","0.0073","Middle","316.47","1.0043","0.0245","Middle","439.89","-0.0056","0.7194","0.0001","0.9925","0.0952","Middle","48536.68","0.9811","0.0153","Middle","104997.04","0.0114","0.4623","0.0207","0.0114","-0.0232","0.8545","0.1023","Middle","1490670.76","1.0240","2.9355","Middle","1825936.26","-0.1695","0.8164","0.6360","-0.0176","-0.0197"
"SNX-USD","11.7061","6/4/2021 6:31:52 AM","0.8661","0.0397","Middle","607385.566","0.9995","0.0055","Middle","107.15","1.0003","0.0071","Middle","460.778","-0.0008","0.2325","0.0002","0.9798","0.0482","Middle","37105.17","0.9919","0.0569","Middle","29791.881","-0.0121","1.2455","0.0611","-0.0121","-0.0084","0.8649","0.0482","Middle","438699.337","1.0580","39.9915","Middle","476198.034","-0.1931","0.9213","0.7223","-0.0076","-0.0577"
"BAT-USD","0.733","6/4/2021 6:31:54 AM","0.8789","0.1402","Middle","5129610.23","1.0014","0.0014","Top","639.15","1.0041","0.0280","Middle","13877.57","-0.0027","0.0461","0.0001","0.9932","0.1619","Middle","141683.12","1.0041","0.11","Middle","182094.37","-0.0109","0.7781","0.0276","-0.0109","0.0000","0.8809","0.1296","Middle","2639763.06","1.0414","4.8889","Middle","4549984.36","-0.1605","0.5802","0.5146","0.0027","-0.0373"
"ADA-USD","1.6515","6/4/2021 6:31:56 AM","0.8884","0.1960","Middle","120831661.66","1.0062","0.0480","Middle","141090.31","1","0.0069","Middle","51238.18","0.0062","2.7536","0.0012","0.9873","0.1403","Middle","4784561.05","0.9942","0.0957","Middle","3366367.08","-0.0069","1.4213","0.0396","-0.0069","-0.0058","0.8944","0.1928","Middle","84884589.42","1.0523","5.1179","Middle","80171317.73","-0.1579","1.0588","0.7025","-0.0120","-0.0523"
"REN-USD","0.5279","6/4/2021 6:31:58 AM","0.8524","0.0567","Middle","13830843.790729","0.9992","0","Bottom","930.461","1.0019","0.0118","Middle","7037.884236","-0.0027","0.1322","0.0001","0.9829","0.0658","Middle","442184.717095","0.9952","0.0408","Middle","307063.938642","-0.0123","1.4400","0.0320","-0.0123","-0.0067","0.8636","0.0522","Middle","8043815.495931","1.0231","3.4206","Middle","14999574.939632","-0.1595","0.5363","0.5816","-0.0040","-0.0212"
"ICP-USD","106.787","6/4/2021 6:32:00 AM","0.9548","0.0535","Middle","865403.0934","1.0001","0.0031","Middle","103.7515","1.0068","0.0236","Middle","509.9439","-0.0067","0.2035","0.0001","0.9835","0.0542","Middle","12745.8267","0.9811","0.0364","Middle","19306.23","0.0024","0.6602","0.0147","0.0024","-0.0257","0.8572","0.0542","Middle","323381.2545","1.1545","1.5253","Middle","724551.2284","-0.2973","0.4463","0.3737","-0.0190","-0.1477"
"LRC-USD","0.3458","6/4/2021 6:32:02 AM","0.8774","0.0294","Middle","22464737.543044","1","0","Bottom","623.358285","1.0009","0.0009","Top","3047.313362","-0.0009","0.2046","0.0000","0.9821","0.0247","Middle","700451.966688","0.9958","0.0554","Middle","682029.335338","-0.0137","1.0270","0.0312","-0.0137","-0.0051","0.8781","0.0030","Middle","13572328.162629","1.0281","0.8263","Middle","18595653.368576","-0.1500","0.7299","0.6042","-0.0042","-0.0272"
"ZEC-USD","149.18","6/4/2021 6:32:04 AM","0.8720","0.0842","Middle","38799.82083332","1.0004","0.0024","Middle","34.16059217","1.0017","0.0017","Top","11.30431","-0.0013","3.0219","0.0009","0.9714","0.0791","Middle","3737.70885389","0.9926","0.0542","Middle","928.64687343","-0.0212","4.0249","0.0963","-0.0212","-0.0091","0.8619","0.0702","Middle","22661.72204852","1.0540","8.6824","Middle","37308.95467002","-0.1921","0.6074","0.5841","-0.0078","-0.0523"
"GRT-USD","0.7662","6/4/2021 6:32:06 AM","0.8790","0.0734","Middle","55313180.94","1.0029","0.0108","Middle","14779.44","1.0062","0.0061","Top","11957.18","-0.0033","1.2360","0.0003","0.9767","0.0519","Middle","1364140.92","0.9945","0.0579","Middle","1477371.11","-0.0178","0.9234","0.0247","-0.0178","-0.0117","0.8070","0.0797","Middle","26024700.76","1.2411","9.3223","Middle","45791569.5","-0.4341","0.5683","0.4705","-0.0084","-0.2349"
"XTZ-USD","3.3994","6/4/2021 6:32:08 AM","0.8673","0.0804","Middle","2849998.87","0.9984","0.0037","Middle","1137.58","1.0003","0.0037","Middle","3395.71","-0.0019","0.3350","0.0004","0.9816","0.0884","Middle","273138.98","0.9929","0.0708","Middle","66402.26","-0.0113","4.1134","0.0958","-0.0113","-0.0074","0.8764","0.0792","Middle","1795240.19","1.0178","2.8351","Middle","2488899.61","-0.1414","0.7213","0.6299","-0.0055","-0.0175"
"BTC-USD","35958.29","6/4/2021 6:32:10 AM","0.9209","0.1094","Middle","16491.29901767","1.0015","0.0184","Middle","9.81156208","1.0001","0.0029","Middle","27.37012965","0.0014","0.3585","0.0006","0.9820","0.1001","Middle","1159.51151408","0.9987","0.0809","Middle","680.65817631","-0.0167","1.7035","0.0703","-0.0167","-0.0014","0.9137","0.0783","Middle","9454.26787727","1.0443","44.1049","Middle","14325.7560692","-0.1306","0.6599","0.5733","-0.0028","-0.0442"
"NU-USD","0.4285","6/4/2021 6:32:12 AM","1.2887","5.675","Middle","78083370.447392","0.9981","0.0657","Middle","51539.715838","1.0009","0.0722","Middle","46847.742235","-0.0028","1.1002","0.0007","1.0197","0.7344","Middle","3922765.702085","1.0012","0.5616","Middle","3299828.965438","0.0185","1.1888","0.0502","0.0185","0.0003","1.2415","6.1011","Middle","66499285.356826","1.0800","0.2932","Middle","34366406.84508","0.1615","1.9350","0.8516","0.0031","-0.0791"
"ZRX-USD","1.038875","6/4/2021 6:32:14 AM","0.8765","0.1124","Middle","8463588.03993","1.0000","0.0000","Top","1178.87819","1.0008","0.0057","Middle","12289.08315","-0.0008","0.0959","0.0001","0.9907","0.1213","Middle","198327.39315","0.9955","0.0502","Middle","267616.33737","-0.0048","0.7411","0.0234","-0.0048","-0.0053","0.8751","0.1213","Middle","4552596.48364","1.0355","5.1373","Middle","8500352.72037","-0.1604","0.5356","0.5379","-0.0045","-0.0347"
"SKL-USD","0.371","6/4/2021 6:32:16 AM","0.8695","0.1476","Middle","30795681","1.0027","0.0176","Middle","51841.8","1.0027","0.0190","Middle","11642.9","0.0000","4.4527","0.0017","0.9732","0.1074","Middle","1811359.2","1.0187","0.0246","Top","846486.9","-0.0455","2.1399","0.0588","-0.0455","0.0160","0.8779","0.1496","Middle","21128179.8","1.0038","2.4","Middle","25639338","-0.1259","0.8241","0.6861","0.0160","-0.0011"
"CGLD-USD","3.2605","6/4/2021 6:32:18 AM","0.9293","0.1323","Middle","1178947.55","1.0000","0","Bottom","205.16","0.9997","0","Bottom","414.4","0.0003","0.4951","0.0002","0.9746","0.0836","Middle","32805.12","1.0113","0.1705","Middle","24906.68","-0.0367","1.3171","0.0278","-0.0367","0.0116","0.9339","0.1491","Middle","677819.96","1.0044","1.0419","Middle","958308.19","-0.0705","0.7073","0.5749","0.0113","-0.0047"
"LINK-USD","27.80757","6/4/2021 6:32:20 AM","0.8607","0.1262","Middle","3519025.29","1.0018","0.0018","Top","183.02","1.0057","0.0342","Middle","2845.81","-0.0039","0.0643","0.0001","0.9913","0.1357","Middle","160005.68","0.9943","0.0605","Middle","147441.63","-0.0030","1.0852","0.0455","-0.0030","-0.0114","0.8609","0.1044","Middle","2390286.55","1.0503","6.8545","Middle","2150880.03","-0.1894","1.1113","0.6792","-0.0075","-0.0446"
"BAL-USD","28.38827","6/4/2021 6:32:22 AM","0.8990","0.0690","Middle","90017.81","1.0008","0.0008","Top","14.2","1.0002","0.0002","Top","16.7","0.0006","0.8503","0.0002","0.9862","0.0782","Middle","3906.075","0.9993","0.0136","Middle","2447.915","-0.0131","1.5957","0.0434","-0.0131","-0.0009","0.8919","0.0489","Middle","56764.127","1.0428","3.9936","Middle","68833.398","-0.1509","0.8247","0.6306","-0.0015","-0.0426"
"TRB-USD","59.784","6/4/2021 6:32:24 AM","0.8145","0.0576","Middle","105367.817","0.9986","0","Bottom","5.952","1.0007","0.0007","Top","0.616","-0.0021","9.6623","0.0001","0.9823","0.0576","Middle","3820.85","0.9786","0.0197","Middle","1666.289","0.0037","2.2930","0.0363","0.0037","-0.0221","0.8461","0.0576","Middle","49772.082","1.0944","2.7054","Middle","126228.977","-0.2483","0.3943","0.4724","-0.0200","-0.0937"
"OMG-USD","5.8911","6/4/2021 6:32:26 AM","0.8672","0.1220","Middle","2107140.1","1","0","Bottom","207","1.0011","0.0011","Top","1322","-0.0011","0.1566","0.0001","0.9928","0.1316","Middle","134225.7","0.9958","0.0708","Middle","78707.6","-0.0030","1.7054","0.0637","-0.0030","-0.0053","0.8782","0.1119","Middle","1434617.6","1.0372","1.8415","Middle","1351327.7","-0.1590","1.0616","0.6808","-0.0042","-0.0361"
"EOS-USD","5.876","6/4/2021 6:32:28 AM","0.8972","0.1346","Middle","3122233.1","1.0024","0.0031","Top","2760.1","1.0036","0.0036","Top","536.1","-0.0012","5.1485","0.0009","0.9931","0.1168","Middle","151861.9","0.9951","0.0439","Middle","89712.7","-0.0020","1.6928","0.0486","-0.0020","-0.0085","0.8975","0.12","Middle","2042921.9","1.0264","10.2667","Middle","2399621.4","-0.1289","0.8514","0.6543","-0.0073","-0.0228"
"BNT-USD","4.3958","6/4/2021 6:32:29 AM","0.8968","0.0663","Middle","501801.279458","1.0004","0.0032","Middle","963.375741","0.9988","0","Bottom","217.014687","0.0016","4.4392","0.0019","0.9867","0.0663","Middle","22025.57813","0.9918","0.0090","Middle","14122.247326","-0.0051","1.5596","0.0439","-0.0051","-0.0070","0.8952","0.0624","Middle","318192.43006","1.0429","2.9966","Middle","328930.254962","-0.1477","0.9674","0.6341","-0.0086","-0.0441"
"DOGE-USD","0.357","6/4/2021 6:32:31 AM","0.7323","0.0536","Middle","506251239.1","1.0048","0.0155","Middle","574754.1","0.9997","0.0046","Middle","522040.7","0.0051","1.1010","0.0011","0.9912","0.0675","Middle","18285125.2","0.9986","0.0311","Middle","19169031.6","-0.0074","0.9539","0.0361","-0.0074","-0.0011","0.8934","0.0675","Middle","316714271.5","0.8236","0.2744","Middle","190111721.7","0.0698","1.6659","0.6256","-0.0062","0.1761"
"COMP-USD","389.33","6/4/2021 6:32:33 AM","0.8852","0.0863","Middle","20458.397","1.0022","0.0139","Middle","2.993","1.0002","0.0094","Middle","22.885","0.0020","0.1308","0.0001","0.9784","0.0556","Middle","705.323","0.9844","0.0268","Middle","1108.59","-0.0060","0.6362","0.0345","-0.0060","-0.0158","0.8678","0.1036","Middle","12855.869","1.0353","9.7339","Middle","14927.875","-0.1675","0.8612","0.6284","-0.0178","-0.0351"
"KNC-USD","2.1234","6/4/2021 6:32:35 AM","0.8337","0.0564","Middle","7783059.3","1.0024","0.0046","Top","4356.3","1.0050","0.0201","Middle","1288.5","-0.0026","3.3809","0.0006","0.9953","0.0675","Middle","161517.1","0.9746","0.0106","Middle","293773.1","0.0207","0.5498","0.0208","0.0207","-0.0304","0.8787","0.0371","Middle","3262289.5","0.8967","0.1173","Middle","9823039.1","-0.0180","0.3321","0.4192","-0.0278","0.1083"
"CRV-USD","2.2164","6/4/2021 6:32:37 AM","0.8833","0.1805","Middle","7948726.69","1.0014","0.0014","Top","594","1.0009","0.0009","Top","1035.04","0.0005","0.5739","0.0001","0.9632","0.0288","Middle","229906.51","1.0057","0.0900","Middle","252791.82","-0.0425","0.9095","0.0289","-0.0425","0.0048","0.8822","0.1554","Middle","4527622.68","1.0724","2.6071","Middle","10010618.65","-0.1902","0.4523","0.5696","0.0043","-0.0715"
"MKR-USD","3475.3875","6/4/2021 6:32:39 AM","0.9485","0.0636","Middle","8115.33836","1.0030","0.0213","Middle","3.444851","0.9981","0.0037","Middle","1.984742","0.0049","1.7357","0.0004","0.9802","0.0943","Middle","378.422279","1.0001","0.1143","Middle","259.172325","-0.0199","1.4601","0.0466","-0.0199","0.0020","0.9527","0.0943","Middle","6557.252042","1.0282","0.4251","Middle","3553.656266","-0.0755","1.8452","0.8080","-0.0029","-0.0301"
"WBTC-USD","35953.51","6/4/2021 6:32:41 AM","0.9192","0.1019","Middle","27.45808023","1","0","Bottom","0.0002381","1.0022","0.0022","Top","0.06336679","-0.0022","0.0038","0.0000","0.9820","0.0652","Middle","1.23374294","0.9973","0.0511","Middle","0.6866554","-0.0153","1.7967","0.0449","-0.0153","-0.0049","0.9148","0.0652","Middle","21.69648867","1.0415","255.8804","Middle","11.55894195","-0.1267","1.8770","0.7902","-0.0027","-0.0393"
"ANKR-USD","0.09906","6/4/2021 6:32:43 AM","0.8709","0.0468","Middle","163443302","1.0042","0.0042","Top","16469","1.0017","0.0182","Middle","618589","0.0025","0.0266","0.0001","0.9908","0.0705","Middle","6309048","0.9995","0.0866","Middle","4576262","-0.0087","1.3786","0.0386","-0.0087","-0.0022","0.8917","0.0705","Middle","103676244","1.0356","1.8133","Middle","126622594","-0.1439","0.8188","0.6343","-0.0047","-0.0339"
"NMR-USD","45.3506","6/4/2021 6:32:45 AM","0.8797","0.0515","Middle","121817.378","1.0038","0.0283","Middle","89.841","1.0013","0.0022","Top","26.965","0.0025","3.3318","0.0007","0.9902","0.0795","Middle","5262.484","0.9801","0.0166","Middle","2494.764","0.0101","2.1094","0.0432","0.0101","-0.0212","0.9119","0.1016","Middle","67175.535","1.0169","0.8461","Middle","194793.353","-0.1050","0.3449","0.5514","-0.0237","-0.0156"
"ETC-USD","62.502","6/4/2021 6:32:47 AM","0.8906","0.1401","Middle","566867.42765699","1.0039","0.0319","Middle","336.80803485","1.0013","0.0122","Middle","200.30091897","0.0026","1.6815","0.0006","0.9902","0.1632","Middle","23080.963523","1.0035","0.0783","Middle","21895.91850758","-0.0133","1.0541","0.0407","-0.0133","0.0022","0.8992","0.1772","Middle","368024.33672428","1.0225","4.2215","Middle","392052.23623031","-0.1233","0.9387","0.6492","-0.0004","-0.0212"
"MIR-USD","4.64","6/4/2021 6:32:49 AM","0.9541","0.0952","Middle","661174.52","0.9998","0.0127","Middle","825.64","0.9989","0","Bottom","202.68","0.0009","4.0736","0.0012","0.9983","0.1129","Middle","18511.25","0.9959","0","Bottom","7679.37","0.0024","2.4105","0.0280","0.0024","-0.0030","0.9441","0.1129","Middle","175983.23","1.0045","4.2857","Middle","796936.14","-0.0604","0.2208","0.2662","-0.0039","-0.0056"
"FORTH-USD","19.828","6/4/2021 6:32:51 AM","0.8951","0.0672","Middle","187106.52","1","0","Bottom","19.221","0.9996","0.0016","Middle","6.348","0.0004","3.0279","0.0001","0.9956","0.0630","Middle","4851.28","0.9912","0.0146","Middle","3625.332","0.0044","1.3382","0.0259","0.0044","-0.0084","0.8930","0.0630","Middle","119769.679","1.0132","0.8422","Middle","152211.137","-0.1202","0.7869","0.6401","-0.0088","-0.0136"
"OGN-USD","0.909","6/4/2021 6:32:53 AM","0.8440","0.1034","Middle","7400501.84","1.0022","0.0176","Middle","55277","1","0.0033","Top","2289.03","0.0022","24.1487","0.0075","0.9924","0.1294","Middle","265966.84","0.9840","0.0429","Middle","219722.18","0.0084","1.2105","0.0359","0.0084","-0.0160","0.8399","0.0608","Middle","5354743.11","1.0307","4.5","Middle","5091598.34","-0.1908","1.0517","0.7236","-0.0182","-0.0307"
"AAVE-USD","349.86","6/4/2021 6:32:55 AM","0.8707","0.0582","Middle","63665.7","1.0053","0.0053","Top","51.742","0.9991","0.0067","Middle","48.579","0.0062","1.0651","0.0008","0.9848","0.0979","Middle","4004.011","0.9980","0.0679","Middle","1943.619","-0.0132","2.0601","0.0629","-0.0132","-0.0011","0.8785","0.0668","Middle","42511.798","1.0389","3.5287","Middle","51695.566","-0.1604","0.8223","0.6677","-0.0073","-0.0398"
"UMA-USD","15.883","6/4/2021 6:32:57 AM","1.0854","0.6672","Middle","1120250.462","1.0060","0.0060","Top","715.243","0.9982","0.0102","Middle","327.974","0.0078","2.1808","0.0006","0.9390","0.1265","Middle","53603.404","1.0962","1.7106","Middle","72108.35","-0.1572","0.7434","0.0478","-0.1572","0.0980","1.0931","0.6907","Middle","906104.602","1.0395","0.2225","Middle","305754.869","0.0536","2.9635","0.8088","0.0902","-0.0413"
"OXT-USD","0.3576","6/4/2021 6:32:59 AM","0.8663","0.0266","Middle","16412657","1.0006","0.0036","Middle","688","0.9994","0","Bottom","6277","0.0012","0.1096","0.0000","0.9827","0.0303","Middle","343927","0.9989","0.0713","Middle","640726","-0.0162","0.5368","0.0210","-0.0162","-0.0005","0.8795","0.0303","Middle","11703858","1.0099","0.9857","Middle","8637493","-0.1304","1.3550","0.7131","-0.0017","-0.0105"
"BCH-USD","651.31","6/4/2021 6:33:01 AM","0.8960","0.1033","Middle","48362.57213244","1.0030","0.0306","Middle","54.46286233","0.9984","0.0073","Middle","72.12051231","0.0046","0.7552","0.0011","0.9909","0.1103","Middle","2367.51725008","0.9979","0.0547","Middle","1233.07879252","-0.0070","1.9200","0.0490","-0.0070","-0.0005","0.9102","0.1493","Middle","29507.99829487","1.0301","2.8873","Middle","40854.735849","-0.1199","0.7223","0.6101","-0.0051","-0.0317"
"STORJ-USD","1.0584","6/4/2021 6:33:03 AM","0.8906","0.0652","Middle","9982891.68","1.0022","0.0032","Top","9399.25","0.9987","0.0004","Middle","25779.67","0.0035","0.3646","0.0009","0.9889","0.0929","Middle","508250.82","0.9958","0.0406","Middle","140426.06","-0.0069","3.6193","0.0509","-0.0069","-0.0029","0.8674","0.0713","Middle","4539489.1","1.0224","0.9098","Middle","8973717.18","-0.1550","0.5059","0.4547","-0.0064","-0.0237"
"NKN-USD","0.3426","6/4/2021 6:33:05 AM","0.8584","0.1162","Middle","23135565","1.0012","0.0070","Middle","2926.8","0.9994","0.0191","Middle","14720.6","0.0018","0.1988","0.0001","0.9919","0.1416","Middle","808995.4","0.9872","0.0279","Middle","483731","0.0047","1.6724","0.0350","0.0047","-0.0122","0.8702","0.1416","Middle","14028897.8","1.0478","3.5692","Middle","17864659.9","-0.1776","0.7853","0.6064","-0.0140","-0.0484"
"UNI-USD","25.4283","6/4/2021 6:33:07 AM","0.8816","0.1181","Middle","1053854.496767","1.0054","0.0054","Top","1048.287808","0.9997","0.0003","Middle","1735.12615","0.0057","0.6042","0.0010","0.9805","0.1097","Middle","76916.953049","0.9955","0.0989","Middle","28182.487624","-0.0150","2.7292","0.0730","-0.0150","-0.0042","0.8905","0.1542","Middle","710982.330489","1.0389","6.8764","Middle","841521.618415","-0.1484","0.8449","0.6746","-0.0099","-0.0392"
"DASH-USD","183.022","6/4/2021 6:33:09 AM","0.8675","0.0981","Middle","24891.59572994","1.0033","0.0033","Top","17.073","0.9998","0.0080","Middle","15.34964075","0.0035","1.1123","0.0007","0.9952","0.1433","Middle","2583.83490862","0.9949","0.0528","Middle","1298.77216932","0.0003","1.9894","0.1038","0.0003","-0.0049","0.8767","0.1433","Middle","16236.54601264","1.0390","7.4604","Middle","23367.19820667","-0.1623","0.6948","0.6523","-0.0084","-0.0392"
"LTC-USD","173.01","6/4/2021 6:33:11 AM","0.8929","0.1771","Middle","334075.3272478","1.0024","0.0197","Middle","23.40055065","1.0002","0.0117","Middle","117.0794632","0.0022","0.1999","0.0001","0.9915","0.1432","Middle","9594.24038624","0.9968","0.0622","Middle","10637.93079885","-0.0053","0.9019","0.0287","-0.0053","-0.0034","0.8941","0.1792","Middle","193639.47178584","1.0341","10.8962","Middle","301137.16583651","-0.1400","0.6430","0.5796","-0.0056","-0.0339"
"1INCH-USD","3.32","6/4/2021 6:33:13 AM","0.9551","1.0140","Middle","1139871.9","0.9997","0.0093","Middle","125.48","1.0009","0.0138","Middle","254.67","-0.0012","0.4927","0.0001","0.9928","0.1542","Middle","37295.87","1.0173","0.3526","Middle","87528.07","-0.0245","0.4261","0.0327","-0.0245","0.0164","0.9502","1.0140","Middle","723724.5","1.0352","4.2564","Middle","1329787.26","-0.0850","0.5442","0.6349","0.0176","-0.0343"
"SUSHI-USD","11.517","6/4/2021 6:33:15 AM","0.8782","0.1272","Middle","1088536.82","1.0050","0.0050","Top","83.21","1.0004","0.0084","Middle","156.16","0.0046","0.5329","0.0001","0.9935","0.1324","Middle","28204.7","0.9903","0.0390","Middle","42105.26","0.0032","0.6699","0.0259","0.0032","-0.0101","0.8600","0.0549","Middle","683621.41","1.0579","1004","Middle","915210.83","-0.1979","0.7470","0.6280","-0.0147","-0.0575"
"ENJ-USD","1.439","6/4/2021 6:33:17 AM","0.8844","0.0882","Middle","5611664.88","1.0021","0.0021","Top","815.48","1.0014","0.0021","Top","840.07","0.0007","0.9707","0.0001","0.9768","0.0609","Middle","172380.02","0.9919","0.0372","Middle","254337.99","-0.0151","0.6778","0.0307","-0.0151","-0.0095","0.8710","0.0609","Middle","4270163.34","1.0457","1.6769","Middle","3496346.33","-0.1747","1.2213","0.7609","-0.0102","-0.0443"
"MANA-USD","0.786","6/4/2021 6:33:19 AM","0.8851","0.1239","Middle","9210234.68","1","0","Bottom","48.06","1.0064","0.0064","Top","2993.44","-0.0064","0.0161","0.0000","0.9924","0.1441","Middle","390702.02","0.9962","0.0566","Middle","191016.93","-0.0038","2.0454","0.0424","-0.0038","-0.0102","0.8864","0.1441","Middle","5779763.92","1.0374","4.3636","Middle","6767396.75","-0.1510","0.8541","0.6275","-0.0038","-0.0310"
"XLM-USD","0.374246","6/4/2021 6:33:21 AM","0.8769","0.0820","Middle","144195433","1.0006","0.0011","Top","23358","1.0032","0.0218","Middle","595476","-0.0026","0.0392","0.0002","0.9803","0.0811","Middle","8050476","1.0027","0.0854","Middle","3265727","-0.0224","2.4651","0.0558","-0.0224","-0.0005","0.8747","0.0364","Middle","95078548","1.0153","3.4198","Middle","107762053","-0.1406","0.8823","0.6594","0.0021","-0.0121"
